,AGE,SEX,DRINKING,DRUGS,ALC_DET,ALC_STATUS,DRUG_DET,DSTATUS,INJ_SEV,PER_TYP,DAY_WEEK,HOUR_x,WEATHER,LGT_COND,STATE_x
431,53,2,9,9,9,0,8,0,4,1,5,15,1,1,1
432,52,1,9,9,9,2,8,2,4,1,6,4,1,3,1
433,54,1,0,0,9,0,8,0,0,1,6,4,1,3,1
434,31,1,1,1,9,2,8,2,4,1,1,22,1,2,1
435,22,2,1,1,9,2,8,2,0,1,1,4,10,2,1
436,31,1,8,8,9,0,8,0,4,2,1,4,10,2,1
437,53,1,0,0,9,2,8,2,4,6,1,9,1,1,1
438,44,1,0,9,9,2,8,2,0,1,1,9,1,1,1
439,61,1,1,0,9,2,8,2,4,1,2,12,1,1,1
440,70,1,8,8,9,0,8,0,3,2,2,12,1,1,1
441,72,1,0,0,9,0,8,0,4,1,2,13,1,1,1
442,49,1,8,9,9,2,8,2,4,6,5,5,5,2,1
443,60,2,0,0,9,2,8,2,0,1,5,5,5,2,1
444,67,1,0,0,9,2,8,2,4,1,5,9,1,1,1
445,36,1,9,9,9,2,8,2,3,1,6,15,1,1,1
446,43,1,0,0,9,0,8,0,0,1,6,15,1,1,1
447,42,1,8,8,9,0,8,0,0,2,6,15,1,1,1
448,47,1,0,0,9,2,8,2,4,1,6,15,1,1,1
449,46,1,8,8,9,0,8,0,2,2,6,15,1,1,1
450,23,1,8,8,9,2,8,2,4,2,6,15,1,1,1
451,20,1,0,0,9,0,8,0,0,1,6,17,1,1,1
452,19,1,8,8,9,0,8,0,0,2,6,17,1,1,1
453,69,1,0,0,9,0,8,0,4,1,6,17,1,1,1
454,28,2,9,9,9,0,8,0,4,1,6,19,1,5,1
455,4,2,8,0,9,2,8,2,4,5,6,18,1,1,1
456,35,2,0,0,9,0,8,0,3,5,6,18,1,1,1
457,41,2,0,0,9,0,8,0,2,5,6,18,1,1,1
458,21,2,0,0,9,2,8,0,0,1,6,18,1,1,1
459,23,2,8,8,9,0,8,0,0,2,6,18,1,1,1
460,36,1,0,0,9,0,8,0,4,1,1,20,1,2,1
461,33,2,0,0,9,0,8,0,2,1,3,14,1,1,1
462,21,1,8,8,9,0,8,0,0,2,3,14,1,1,1
463,17,1,8,8,9,0,8,0,0,2,3,14,1,1,1
464,17,1,8,8,9,0,8,0,0,2,3,14,1,1,1
465,19,1,8,8,9,0,8,0,0,2,3,14,1,1,1
466,75,2,0,0,9,0,8,0,2,1,3,14,1,1,1
467,81,1,8,8,9,0,8,0,4,2,3,14,1,1,1
468,62,2,0,0,9,2,8,2,2,1,4,7,1,1,1
469,45,1,0,0,9,2,8,2,4,1,4,7,1,1,1
470,38,1,0,0,9,0,8,0,3,1,4,18,1,1,1
471,16,1,0,0,9,0,8,0,0,1,4,18,1,1,1
472,16,1,8,8,9,0,8,0,0,2,4,18,1,1,1
473,18,1,0,0,9,0,8,0,0,1,4,18,1,1,1
474,58,1,0,0,9,2,8,2,4,1,4,18,1,1,1
475,61,2,9,9,9,2,8,2,4,1,5,10,10,1,1
476,56,1,0,0,9,0,8,0,0,1,5,10,10,1,1
477,999,9,9,9,9,0,8,0,9,1,5,19,1,3,1
478,23,1,8,8,9,0,8,0,4,1,5,19,1,3,1
479,57,1,0,0,9,0,8,0,4,1,7,18,1,1,1
480,41,1,9,9,9,0,8,0,4,1,7,20,10,3,1
481,16,1,0,0,9,2,8,2,4,1,7,22,10,2,1
482,17,1,8,8,9,0,8,0,2,2,7,22,10,2,1
483,19,1,8,8,9,0,8,0,3,2,7,22,10,2,1
484,18,1,8,8,9,0,8,0,1,2,7,22,10,2,1
485,22,1,9,9,9,0,8,0,4,1,1,0,1,2,1
486,53,1,9,0,9,2,8,2,4,1,2,17,1,1,1
487,39,1,8,8,9,0,8,0,3,2,2,17,1,1,1
488,17,1,9,9,9,2,8,2,2,1,2,21,1,2,1
489,16,1,8,8,9,0,8,0,4,2,2,21,1,2,1
490,48,1,9,9,9,0,8,0,0,1,2,21,1,2,1
491,38,2,8,8,9,0,8,0,2,2,2,21,1,2,1
492,998,1,8,8,9,0,8,0,0,2,2,21,1,2,1
493,31,1,0,0,9,0,8,0,4,1,2,20,1,2,1
494,49,1,0,0,9,2,8,2,4,6,4,18,1,1,1
495,41,1,1,9,5,2,8,2,0,1,4,18,1,1,1
496,28,1,9,9,9,0,8,0,4,1,5,6,2,1,1
497,68,2,0,0,9,0,8,0,4,1,6,11,1,1,1
498,33,2,0,0,9,0,8,0,2,1,6,11,1,1,1
499,12,2,8,8,9,0,8,0,2,2,6,11,1,1,1
500,3,1,8,8,9,0,8,0,0,2,6,11,1,1,1
501,0,2,8,8,9,0,8,0,0,2,6,11,1,1,1
502,45,1,0,0,9,2,8,2,3,1,6,13,1,1,1
503,35,1,8,8,9,2,8,2,4,2,6,13,1,1,1
504,53,2,0,0,9,2,8,2,4,1,7,17,1,1,1
505,52,1,8,8,9,0,8,0,0,2,7,17,1,1,1
506,26,1,9,9,9,0,8,0,4,1,7,18,1,1,1
507,57,1,0,0,9,2,8,2,4,1,7,21,1,2,1
508,26,1,0,0,9,0,8,0,4,1,7,21,1,2,1
509,17,1,9,9,9,2,8,2,4,1,1,20,1,2,1
510,16,1,8,8,9,2,8,2,4,2,1,20,1,2,1
511,45,1,0,0,9,0,8,0,0,1,2,12,1,1,1
512,40,2,8,8,9,0,8,0,0,2,2,12,1,1,1
513,7,1,8,8,9,0,8,0,0,2,2,12,1,1,1
514,54,1,0,0,9,0,8,0,3,1,2,12,1,1,1
515,55,2,8,8,9,0,8,0,4,2,2,12,1,1,1
516,55,1,0,0,9,2,8,2,4,1,3,15,1,1,1
517,22,1,8,8,9,0,8,0,3,2,3,15,1,1,1
518,23,2,0,0,9,2,8,2,4,1,3,19,10,5,1
519,30,1,8,8,9,2,8,2,4,2,3,19,10,5,1
520,54,2,0,0,9,2,8,2,3,1,4,6,10,1,1
521,42,2,8,8,9,0,8,0,4,2,4,6,10,1,1
522,81,1,0,0,9,0,8,0,4,1,4,10,1,1,1
523,71,2,0,0,9,0,8,0,3,1,4,10,1,1,1
524,36,1,1,0,9,2,8,0,4,1,6,19,1,1,1
525,54,1,0,0,9,0,8,0,4,1,7,14,1,1,1
526,20,1,9,9,9,2,8,2,4,1,7,7,1,4,1
527,64,1,0,0,9,0,8,0,4,1,7,15,1,1,1
528,53,1,0,0,9,0,8,0,2,1,7,15,1,1,1
529,21,2,0,0,9,0,8,0,3,1,1,14,1,1,1
530,29,1,8,8,9,2,8,2,4,2,1,14,1,1,1
531,14,2,8,8,9,0,8,0,2,2,1,14,1,1,1
532,2,1,8,8,9,0,8,0,3,2,1,14,1,1,1
533,51,2,8,8,9,0,8,0,3,2,1,14,1,1,1
534,16,2,8,8,9,0,8,0,2,2,1,14,1,1,1
535,51,2,0,0,9,2,8,2,3,1,1,16,1,1,1
536,13,2,8,8,9,0,8,0,3,2,1,16,1,1,1
537,59,1,0,0,9,2,8,2,4,1,1,16,1,1,1
538,11,1,8,8,9,0,8,0,3,2,1,16,1,1,1
539,55,1,9,9,9,2,8,2,4,1,2,17,1,1,1
540,56,2,8,8,9,0,8,0,4,2,2,17,1,1,1
541,59,1,8,8,9,2,8,2,4,1,3,12,10,1,1
542,22,1,9,9,9,2,8,2,4,1,3,20,1,5,1
543,24,1,8,8,9,0,8,0,3,2,3,20,1,5,1
544,44,1,9,9,9,2,8,2,4,1,3,20,1,2,1
545,24,2,0,0,9,0,8,0,0,1,3,20,1,2,1
546,25,1,8,8,9,0,8,0,0,2,3,20,1,2,1
547,1,1,8,8,9,0,8,0,1,2,3,20,1,2,1
548,2,1,8,8,9,0,8,0,1,2,3,20,1,2,1
549,43,2,9,9,9,2,8,2,0,1,3,22,10,3,1
550,43,2,8,8,9,0,8,0,0,2,3,22,10,3,1
551,25,1,9,9,9,2,8,2,4,1,3,22,10,3,1
552,65,1,0,0,9,0,8,0,4,1,7,5,1,2,1
553,55,1,8,8,9,0,8,0,4,1,1,13,1,1,1
554,44,1,1,9,9,2,8,2,2,1,1,21,1,2,1
555,27,1,0,0,9,2,8,2,3,1,1,21,1,2,1
556,24,1,8,8,9,0,8,0,4,2,1,21,1,2,1
557,17,1,9,9,9,2,8,2,4,1,1,17,1,1,1
558,77,1,0,0,9,0,8,0,4,5,1,17,1,1,1
559,65,1,0,0,9,0,8,0,0,1,1,17,1,1,1
560,28,2,0,0,9,0,8,0,4,5,1,18,10,2,1
561,19,2,0,0,9,2,8,2,0,1,1,18,10,2,1
562,41,1,8,8,9,2,8,2,0,1,1,18,10,2,1
563,85,2,0,0,9,0,8,0,4,1,1,12,10,1,1
564,40,2,0,0,9,0,8,0,3,1,1,12,10,1,1
565,17,1,8,8,9,0,8,0,0,2,1,12,10,1,1
566,2,1,8,8,9,0,8,0,0,2,1,12,10,1,1
567,12,2,8,8,9,0,8,0,2,2,1,12,10,1,1
568,15,2,8,8,9,0,8,0,2,2,1,12,10,1,1
569,11,2,8,8,9,0,8,0,0,2,1,12,10,1,1
570,66,1,0,0,9,0,8,0,4,5,6,5,10,4,1
571,54,1,0,0,9,0,8,0,0,1,6,5,10,4,1
572,58,1,0,0,9,2,8,2,4,5,5,1,10,3,1
573,18,1,0,0,9,0,8,0,0,1,5,1,10,3,1
574,18,2,8,8,9,0,8,0,0,2,5,1,10,3,1
575,22,1,0,0,9,0,8,0,4,1,1,2,1,3,1
576,25,2,0,9,9,0,8,0,4,1,5,21,1,2,1
577,39,1,0,0,9,0,8,0,2,1,5,21,1,2,1
578,14,1,8,8,9,0,8,0,1,2,5,21,1,2,1
579,9,1,8,8,9,0,8,0,1,2,5,21,1,2,1
580,24,1,1,9,9,2,8,2,1,1,1,4,1,2,1
581,29,1,8,8,9,2,8,2,4,2,1,4,1,2,1
582,38,1,8,8,9,0,8,0,4,1,1,0,2,2,1
583,32,1,0,0,9,0,8,0,4,5,5,19,1,5,1
584,63,1,0,0,9,0,8,0,0,1,5,19,1,5,1
585,26,1,8,8,9,0,8,0,0,2,5,19,1,5,1
586,60,1,8,8,9,0,8,0,0,2,5,19,1,5,1
587,30,1,0,0,9,0,8,0,0,1,5,6,1,1,1
588,27,1,8,8,9,0,8,0,0,2,5,6,1,1,1
589,30,1,8,8,9,0,8,0,4,1,5,6,1,1,1
590,58,2,0,0,9,0,8,0,0,1,5,6,1,1,1
591,43,1,0,0,9,0,8,0,4,1,3,15,1,1,1
592,52,1,9,9,9,0,8,0,3,1,2,12,10,1,1
593,49,1,8,8,9,2,8,2,4,2,2,12,10,1,1
594,57,1,0,1,9,2,3,2,2,1,6,1,1,2,1
595,23,1,0,9,9,2,8,2,4,1,6,1,1,2,1
596,63,1,0,0,9,2,8,2,4,1,4,13,2,1,1
597,61,2,8,8,9,2,8,2,4,2,4,13,2,1,1
598,25,1,1,1,9,2,8,2,2,1,4,1,10,2,1
599,26,2,8,8,9,2,8,2,4,2,4,1,10,2,1
600,71,1,0,0,9,2,8,2,4,1,7,8,1,1,1
601,25,1,0,0,9,0,8,0,0,1,7,8,1,1,1
602,86,1,0,0,9,2,8,2,0,1,7,10,1,1,1
603,998,2,8,8,9,0,8,0,0,2,7,10,1,1,1
604,16,1,0,0,9,0,8,0,4,1,7,10,1,1,1
605,16,1,8,8,9,0,8,0,3,2,7,10,1,1,1
606,26,1,0,0,9,2,8,2,0,1,4,7,1,1,1
607,25,2,8,8,9,0,8,0,0,2,4,7,1,1,1
608,0,2,8,8,9,0,8,0,0,2,4,7,1,1,1
609,37,1,0,0,9,2,8,2,4,1,4,7,1,1,1
610,60,1,9,0,9,2,8,2,4,1,1,20,1,3,1
611,20,1,0,0,9,2,8,2,4,1,1,1,1,2,1
612,32,1,9,9,9,2,8,2,4,1,2,8,1,1,1
613,30,1,0,0,9,0,8,0,0,1,2,8,1,1,1
614,58,1,0,0,9,0,8,0,0,1,2,8,1,1,1
615,48,2,9,9,9,2,8,2,4,5,4,21,10,3,1
616,64,2,9,9,9,0,8,0,3,5,4,21,10,3,1
617,24,2,9,9,9,0,8,0,0,1,4,21,10,3,1
618,55,2,9,8,9,2,8,2,4,1,4,12,1,1,1
619,16,1,9,9,9,2,8,0,4,1,4,20,1,2,1
620,16,1,0,0,9,2,8,2,2,1,4,20,1,2,1
621,29,1,8,8,9,0,8,0,3,1,5,17,1,1,1
622,23,1,8,8,9,2,8,2,4,2,5,17,1,1,1
623,54,1,0,0,9,0,8,0,0,1,5,17,1,1,1
624,53,1,1,1,9,2,7,2,4,1,7,17,1,1,1
625,54,1,1,0,9,2,8,2,4,1,7,15,1,1,1
626,62,1,0,0,9,2,8,2,4,1,7,17,1,1,1
627,25,2,0,0,9,0,8,0,0,1,7,17,1,1,1
628,18,2,8,8,9,0,8,0,0,2,7,17,1,1,1
629,5,1,8,8,9,0,8,0,0,2,7,17,1,1,1
630,26,1,8,8,9,0,8,0,0,2,7,17,1,1,1
631,4,1,8,8,9,0,8,0,0,2,7,17,1,1,1
632,28,1,0,0,9,0,8,0,0,1,7,17,1,1,1
633,71,1,8,8,9,0,8,0,2,2,7,17,1,1,1
634,56,2,8,8,9,0,8,0,3,2,7,17,1,1,1
635,0,1,8,8,9,0,8,0,0,2,7,17,1,1,1
636,8,1,8,8,9,0,8,0,0,2,7,17,1,1,1
637,34,2,8,8,9,0,8,0,0,2,7,17,1,1,1
638,13,1,8,8,9,0,8,0,0,2,7,17,1,1,1
639,41,1,9,9,9,2,8,2,2,1,7,12,1,1,1
640,43,1,8,8,9,0,8,0,0,2,7,12,1,1,1
641,5,1,8,8,9,0,8,0,4,2,7,12,1,1,1
642,54,1,0,0,9,0,8,0,0,1,7,12,1,1,1
643,57,2,1,0,9,2,8,2,4,5,7,0,1,3,1
644,31,1,0,0,9,0,8,0,0,1,7,0,1,3,1
645,31,2,0,0,9,2,8,2,4,5,1,20,2,2,1
646,36,1,1,0,5,2,8,2,0,1,1,20,2,2,1
647,21,1,9,9,9,2,8,2,4,1,2,6,1,1,1
648,19,2,8,8,9,0,8,0,3,2,2,6,1,1,1
649,27,1,9,9,9,2,8,2,4,1,1,11,2,1,1
650,26,2,8,8,9,0,8,0,3,2,1,11,2,1,1
651,4,2,8,8,9,0,8,0,3,2,1,11,2,1,1
652,3,2,8,8,9,0,8,0,3,2,1,11,2,1,1
653,33,1,0,0,9,2,8,2,2,1,1,11,2,1,1
654,53,2,8,8,9,2,8,2,3,1,1,23,10,2,1
655,23,2,8,8,9,2,8,2,4,1,1,23,10,2,1
656,28,2,8,8,9,0,8,0,4,2,1,23,10,2,1
657,28,1,8,8,9,0,8,0,4,2,1,23,10,2,1
658,23,1,9,9,9,2,8,2,4,1,2,14,10,1,1
659,59,1,0,1,9,2,8,2,4,1,2,16,10,1,1
660,40,1,0,0,9,2,8,2,4,1,5,19,10,1,1
661,27,2,8,8,9,0,8,0,4,2,5,19,10,1,1
662,36,1,8,8,9,0,8,0,4,2,5,19,10,1,1
663,62,2,0,0,9,0,8,0,3,1,5,19,10,1,1
664,17,1,0,0,9,2,8,2,4,1,5,13,2,1,1
665,61,1,0,0,9,2,8,2,2,1,5,13,2,1,1
666,20,1,8,8,9,0,8,0,3,2,5,13,2,1,1
667,24,1,0,0,9,0,8,0,4,1,5,6,1,1,1
668,62,1,0,0,9,2,8,2,0,1,5,6,1,1,1
669,22,1,0,0,9,2,8,2,0,1,6,17,1,1,1
670,41,1,0,0,9,0,8,0,0,1,6,17,1,1,1
671,21,1,0,1,9,2,8,2,3,1,6,17,1,1,1
672,18,2,9,9,9,2,8,2,4,1,6,17,1,1,1
673,40,1,0,0,9,2,8,2,4,1,7,15,1,1,1
674,60,1,9,9,9,2,8,2,4,1,7,22,2,2,1
675,39,1,9,9,9,2,8,2,3,1,7,21,10,2,1
676,39,2,8,8,9,2,8,2,4,2,7,21,10,2,1
677,20,2,0,0,9,0,8,0,1,1,7,21,10,2,1
678,41,1,1,0,9,2,8,2,4,1,1,21,2,2,1
679,27,1,8,8,9,0,8,0,3,2,1,21,2,2,1
680,30,2,9,9,9,2,8,2,4,1,1,3,10,3,1
681,23,1,1,9,9,2,8,2,0,1,1,14,1,1,1
682,23,1,8,8,9,0,8,0,3,2,1,14,1,1,1
683,21,2,8,8,9,0,8,0,2,2,1,14,1,1,1
684,23,2,8,8,9,0,8,0,4,2,1,14,1,1,1
685,44,1,0,0,9,0,8,0,4,1,2,19,10,5,1
686,52,2,0,9,9,2,8,2,4,1,3,9,10,1,1
687,35,1,9,9,9,0,8,0,4,1,3,13,10,1,1
688,69,1,0,0,9,0,8,0,0,1,3,13,10,1,1
689,36,1,0,0,9,2,8,2,4,1,4,14,10,1,1
690,14,2,8,8,9,0,8,0,2,2,4,14,10,1,1
691,34,2,8,8,9,2,8,2,4,1,4,17,1,1,1
692,66,1,9,9,9,0,8,0,4,1,5,7,2,1,1
693,31,1,0,9,9,2,8,2,4,1,5,10,1,1,1
694,67,1,0,0,9,0,8,0,0,1,5,10,1,1,1
695,19,1,8,8,9,0,8,0,3,2,5,10,1,1,1
696,80,1,0,0,9,0,8,0,4,1,5,18,1,1,1
697,30,1,0,0,9,0,8,0,1,1,5,18,1,1,1
698,40,1,9,9,9,2,8,2,4,1,5,20,10,3,1
699,33,2,8,8,9,0,8,0,4,2,5,20,10,3,1
700,18,1,0,0,9,2,8,2,0,1,5,20,10,3,1
701,19,1,8,8,9,0,8,0,0,2,5,20,10,3,1
702,34,2,8,9,9,0,8,0,4,1,5,21,1,2,1
703,29,1,9,9,9,0,8,0,4,1,5,10,2,1,1
704,26,2,8,8,9,0,8,0,3,2,5,10,2,1,1
705,45,2,0,0,9,0,8,0,2,1,5,10,2,1,1
706,44,1,9,9,9,2,8,2,4,1,6,0,1,2,1
707,38,1,9,9,9,2,8,2,4,1,7,10,1,1,1
708,64,2,0,0,9,2,8,2,4,1,7,10,1,1,1
709,40,1,9,9,9,0,8,0,4,1,7,5,1,1,1
710,32,1,8,8,9,0,8,0,2,2,7,5,1,1,1
711,20,1,9,9,9,2,8,2,1,1,7,18,1,1,1
712,35,1,8,8,9,0,8,0,4,2,7,18,1,1,1
713,4,2,8,8,9,0,8,0,3,2,7,18,1,1,1
714,2,2,8,8,9,0,8,0,3,2,7,18,1,1,1
715,4,1,8,8,9,0,8,0,3,2,7,18,1,1,1
716,42,1,8,8,9,0,8,0,3,2,7,18,1,1,1
717,30,1,0,0,9,0,8,0,0,1,7,18,1,1,1
718,31,1,0,0,9,2,8,2,4,1,1,16,1,1,1
719,25,1,0,0,9,2,8,2,0,1,1,16,1,1,1
720,28,1,8,8,9,0,8,0,0,2,1,16,1,1,1
721,22,1,8,9,9,0,8,0,4,1,1,20,1,5,1
722,21,2,0,0,9,2,8,2,4,1,1,21,1,3,1
723,54,1,0,0,9,0,8,0,3,1,1,21,1,3,1
724,39,2,1,9,5,2,8,2,3,1,2,23,1,2,1
725,43,2,8,8,9,2,8,2,4,2,2,23,1,2,1
726,36,2,9,8,9,0,8,0,4,1,2,18,10,1,1
727,73,1,0,0,9,0,8,0,0,1,2,18,10,1,1
728,55,2,8,8,9,0,8,0,1,2,2,18,10,1,1
729,20,1,0,0,9,0,8,0,4,1,2,11,1,1,1
730,16,1,0,0,9,2,8,2,3,1,2,11,1,1,1
731,42,2,8,8,9,0,8,0,2,2,2,11,1,1,1
732,59,1,9,9,9,0,8,0,4,1,4,18,10,1,1
733,62,1,9,9,9,2,8,2,4,5,5,23,1,3,1
734,19,2,0,0,9,0,8,0,0,1,5,23,1,3,1
735,32,1,9,9,9,2,8,2,4,5,6,23,10,2,1
736,73,1,0,0,9,0,8,0,2,1,6,23,10,2,1
737,30,2,9,9,9,0,8,0,4,5,6,23,1,2,1
738,44,1,0,0,9,2,8,2,0,1,6,23,1,2,1
739,23,2,0,0,9,0,8,0,3,1,6,17,2,1,1
740,18,2,8,8,9,0,8,0,3,2,6,17,2,1,1
741,24,2,0,0,9,0,8,0,3,1,6,17,2,1,1
742,62,2,8,8,9,0,8,0,4,2,6,17,2,1,1
743,65,2,0,0,9,0,8,0,4,1,7,21,1,3,1
744,57,1,0,0,9,0,8,0,2,1,7,21,1,3,1
745,998,2,8,8,9,0,8,0,0,2,7,21,1,3,1
746,37,2,1,1,9,2,8,2,3,1,1,18,1,1,1
747,28,1,0,0,9,2,8,2,4,1,1,18,1,1,1
748,30,2,8,8,9,0,8,0,3,2,1,18,1,1,1
749,31,1,0,0,9,2,8,2,0,1,2,7,10,1,1
750,18,1,8,8,9,0,8,0,0,2,2,7,10,1,1
751,18,1,8,8,9,0,8,0,0,2,2,7,10,1,1
752,80,2,0,0,9,2,8,2,4,1,2,7,10,1,1
753,52,1,8,8,9,0,8,0,3,2,2,7,10,1,1
754,31,1,9,9,9,9,8,9,3,1,2,11,10,1,1
755,24,1,8,8,9,2,8,2,4,2,2,11,10,1,1
756,67,1,0,0,9,0,8,0,0,1,2,11,10,1,1
757,32,2,0,0,9,2,8,2,4,1,3,12,2,1,1
758,3,1,8,8,9,0,8,0,1,2,3,12,2,1,1
759,31,1,0,0,9,0,8,0,3,1,3,12,2,1,1
760,29,2,8,8,9,0,8,0,3,2,3,12,2,1,1
761,2,1,8,8,9,0,8,0,3,2,3,12,2,1,1
762,65,2,0,0,9,0,8,0,3,1,3,14,1,1,1
763,76,2,8,8,9,0,8,0,4,2,3,14,1,1,1
764,75,2,8,8,9,0,8,0,4,2,3,14,1,1,1
765,59,1,0,0,9,2,8,2,0,1,3,14,1,1,1
766,60,1,9,9,9,2,8,2,4,1,3,13,10,1,1
767,55,2,0,0,9,2,8,2,3,1,3,17,1,1,1
768,24,2,0,0,9,2,8,2,4,1,3,17,1,1,1
769,34,1,9,9,9,2,8,2,4,5,3,4,10,2,1
770,30,2,0,0,9,0,8,0,0,1,3,4,10,2,1
771,55,2,0,0,9,2,8,2,4,1,4,19,10,1,1
772,19,2,0,0,9,0,8,0,0,1,4,17,1,1,1
773,21,1,8,8,9,0,8,0,0,2,4,17,1,1,1
774,72,2,0,0,9,0,8,0,0,1,4,17,1,1,1
775,61,1,0,0,9,2,8,2,4,1,4,17,1,1,1
776,20,1,9,9,9,0,8,0,4,1,5,4,1,2,1
777,26,1,8,8,9,0,8,0,4,2,5,4,1,2,1
778,45,1,0,0,9,0,8,0,0,1,5,4,1,2,1
779,27,1,8,8,9,2,8,2,4,1,5,11,1,1,1
780,23,2,8,8,9,0,8,0,3,2,5,11,1,1,1
781,63,2,0,0,9,0,8,0,0,1,5,11,1,1,1
782,49,2,9,9,9,2,8,2,3,1,6,15,1,1,1
783,47,2,9,0,9,2,8,2,4,1,6,15,1,1,1
784,68,1,1,9,9,2,8,2,2,1,6,21,1,3,1
785,53,2,8,8,9,0,8,0,4,2,6,21,1,3,1
786,42,2,0,9,9,2,8,2,4,1,6,15,1,1,1
787,32,2,0,0,9,0,8,0,0,1,6,15,1,1,1
788,6,1,8,8,9,0,8,0,0,2,6,15,1,1,1
789,3,2,8,8,9,0,8,0,0,2,6,15,1,1,1
790,50,1,9,9,9,2,8,2,4,1,7,0,1,3,1
791,32,1,9,9,9,2,8,2,4,1,7,2,1,2,1
792,33,1,1,9,9,0,8,0,3,1,4,13,2,1,1
793,25,2,8,8,9,0,8,0,4,2,4,13,2,1,1
794,19,1,9,9,9,2,8,2,4,1,5,1,1,2,1
795,19,1,8,8,9,0,8,0,3,2,5,1,1,2,1
796,60,1,8,8,9,2,8,2,4,1,5,14,1,1,1
797,38,2,0,0,9,0,8,0,0,1,5,14,1,1,1
798,34,1,0,0,9,0,8,0,4,1,5,19,1,5,1
799,61,1,1,9,9,2,8,2,4,5,5,20,1,3,1
800,28,2,0,0,9,2,8,2,0,1,5,20,1,3,1
801,20,1,0,0,9,0,8,0,4,1,7,6,1,1,1
802,29,1,9,9,9,0,8,0,4,1,7,9,1,1,1
803,55,2,0,0,9,0,8,0,0,1,7,9,1,1,1
804,84,1,8,8,9,0,8,0,0,2,7,9,1,1,1
805,36,1,0,0,9,0,8,0,4,1,1,6,1,1,1
806,29,1,9,9,9,2,8,2,4,1,1,6,1,1,1
807,22,2,9,8,9,0,8,0,3,1,1,13,1,1,1
808,21,2,8,8,9,2,8,2,4,2,1,13,1,1,1
809,57,1,0,9,9,2,8,2,4,1,2,0,10,2,1
810,19,1,9,9,9,0,8,0,4,1,2,2,10,3,1
811,19,2,8,8,9,2,8,2,4,2,2,2,10,3,1
812,23,1,9,9,9,2,8,2,4,1,3,6,2,1,1
813,55,1,0,0,9,2,8,2,4,1,3,19,1,1,1
814,61,1,0,0,9,2,8,2,0,1,3,19,1,1,1
815,10,1,8,8,9,0,8,0,0,2,3,19,1,1,1
816,5,2,8,8,9,0,8,0,1,2,3,19,1,1,1
817,7,1,8,8,9,0,8,0,1,2,3,19,1,1,1
818,45,1,1,1,9,2,8,2,4,1,4,18,2,1,1
819,73,1,0,0,9,2,8,2,3,1,5,11,10,1,1
820,75,2,8,8,9,0,8,0,4,2,5,11,10,1,1
821,32,2,0,0,9,0,8,0,3,1,5,11,10,1,1
822,0,2,8,8,9,0,8,0,3,2,5,11,10,1,1
823,0,2,8,8,9,0,8,0,3,2,5,11,10,1,1
824,3,2,8,8,9,0,8,0,3,2,5,11,10,1,1
825,47,1,9,9,9,2,8,2,4,1,6,2,10,2,1
826,54,1,1,1,9,0,8,0,4,5,7,0,1,2,1
827,26,1,0,0,9,0,8,0,0,1,7,0,1,2,1
828,20,1,8,8,9,0,8,0,0,2,7,0,1,2,1
829,34,1,9,9,9,0,8,0,4,5,6,23,1,2,1
830,999,9,9,9,9,0,8,0,0,1,6,23,1,2,1
831,52,1,9,9,9,2,8,2,2,1,4,18,2,1,1
832,38,2,8,8,9,0,8,0,3,2,4,18,2,1,1
833,16,1,8,8,9,0,8,0,2,2,4,18,2,1,1
834,0,2,0,0,9,0,8,0,4,2,4,18,2,1,1
835,21,2,8,8,9,0,8,0,2,2,4,18,2,1,1
836,999,1,1,9,9,0,8,0,1,1,7,22,2,2,1
837,999,1,8,8,9,0,8,0,1,2,7,22,2,2,1
838,40,2,9,9,9,2,8,2,4,1,7,22,2,2,1
839,23,1,9,9,9,2,8,2,4,1,6,22,10,2,1
840,49,2,0,0,9,0,8,0,0,1,6,22,10,2,1
841,41,1,8,8,9,0,8,0,0,2,6,22,10,2,1
842,64,1,0,0,9,2,8,2,4,1,4,15,1,1,1
843,39,1,0,0,9,0,8,0,0,3,4,15,1,1,1
844,34,1,8,8,9,0,8,0,0,3,4,15,1,1,1
845,17,1,9,9,9,2,8,2,4,6,1,22,1,3,1
846,41,2,1,9,9,2,8,2,0,1,1,22,1,3,1
847,42,2,9,9,9,2,8,2,4,1,7,3,1,3,1
848,55,1,0,0,9,2,8,2,0,1,5,17,1,1,1
849,40,1,0,0,9,0,8,0,0,1,5,17,1,1,1
850,39,2,8,8,9,0,8,0,0,2,5,17,1,1,1
851,13,1,8,8,9,2,8,2,4,2,5,17,1,1,1
852,15,1,8,8,9,0,8,0,3,2,5,17,1,1,1
853,38,2,0,0,9,0,8,0,0,1,5,17,1,1,1
854,6,2,8,8,9,0,8,0,0,2,5,17,1,1,1
855,9,1,8,8,9,0,8,0,0,2,5,17,1,1,1
856,42,1,9,9,9,0,8,0,4,1,1,23,5,2,1
857,23,1,0,0,9,0,8,0,0,1,1,23,5,2,1
858,51,1,8,8,9,0,8,0,0,2,1,23,5,2,1
859,45,1,0,0,9,2,8,2,4,1,4,16,10,1,1
860,61,1,0,0,9,0,8,0,0,1,4,16,10,1,1
861,52,2,8,8,9,0,8,0,0,2,4,16,10,1,1
862,55,2,0,0,9,2,8,2,2,1,1,6,1,1,1
863,24,2,8,8,9,0,8,0,4,2,1,6,1,1,1
864,16,2,8,8,9,0,8,0,2,2,1,6,1,1,1
